B03-027	SUPPORTS	studioManager.go:1096-1098 @ ad9f3c49 is the quoted "argv (exec) form — NEVER through a shell ... (M809b H-1/M-1)" comment
B03-028	SUPPORTS	cms clone HEAD is ca50c817 as pinned and internal/studio/studioManager.go:967 is exec.Command("bash", "-c", command)
B03-029	SUPPORTS	bedrock.go:105-114 is newUnderlyingClient: ANTHROPIC_API_KEY set → NewAnthropicClientWithModel(key, directModelID), else Bedrock
B03-030	UNRESOLVABLE	pinned @ app b948604; at HEAD ad9f3c49 main.go:770 is a tasks.NewHandler argument and the coursebuilder backend log is at :880
B03-031	SUPPORTS	variables.tf:759-763 @ ad9f3c49 (= clone HEAD) declares variable "anthropic_api_key" sensitive = true with no default, as the unit states
B03-032	UNRESOLVABLE	pinned @ app b948604; at HEAD ad9f3c49 main.go:766-779 is the Asynq worker/tasks.NewHandler block and the two "routes disabled" warns are at :884/:888
B03-033	UNRESOLVABLE	pinned @ app b948604; at HEAD ad9f3c49 main.go:824-826 is skiller manager wiring and the only OPENAI_KEY read is at :935
B03-034	SUPPORTS	doc.go:4-5 reads "Ported out of the customerio-sync repository (v0.19.3), the last of the Go services to be folded into app"
B03-035	SUPPORTS	env_guards.go:62 declares envCustomerIOSyncEnabled = "CUSTOMERIO_SYNC_ENABLED" in the guard file that implements the gate
B03-036	SUPPORTS	main.go:286 resolves the switch via mustSubsystemSwitch under the :281-284 "before anything connects to anything" comment
B03-037	SUPPORTS	docker-compose.yml:84-92 is the backend-block comment stating verbatim that pinning the switches there would override .env
B03-038	SUPPORTS	main.go:395 is customeriosync.New(logger, copilotDB, os.Getenv("BREVO_KEY")) exactly as quoted
B03-039	PARTIAL	:393-396 shows only the constructor taking copilotDB; the "SHARED analytics pool, not a pool of its own" and "one query every ten minutes"/connection-budget rationale the unit paraphrases live at :379-386, outside the cited range
B03-040	SUPPORTS	env_guards.go:98-104 is resolveSubsystemSwitch's case "" returning an error when deployed, and :87 is the log.Fatalf as stated
B03-041	SUPPORTS	main.go:284 is indeed only the comment pointing at resolveSubsystemSwitch, which is what the unit asserts about it
B03-042	SUPPORTS	extract.go:77-81 converts to PDF then immediately ConvertFromReader(bytes.NewReader(pdf), "application/pdf") — the bytes are consumed, not stored
B03-043	SUPPORTS	user_import_resume_2d.go:68-74 converts the DOCX only to set ocrInput = pdfBytes on the no-readable-text OCR fallback path
B03-044	SUPPORTS	docker-compose.yml:183 profiles: [core, backend, all] is inside the gotenberg service block at platform HEAD 0c91421
