B01-029	SUPPORTS	catalog.js:961 is `export const PUBLIC_BUNDLES = [` opening a populated array of bundle objects.
B01-030	SUPPORTS	locale.js:10 is `export const SUPPORTED_LOCALES = ['en', 'it', 'es', 'fr', 'de', 'nl', 'pt']` — the 7 locales claimed.
B01-031	SUPPORTS	:576-583 states the bypass removal in-code and the launch env at :584-585 omits both vars; grep confirms BENCHMARK_VISUAL_BYPASS / NEXT_PUBLIC_E2E_AUTH appear in ant-academy.sh only inside comments (:443, :448, :576).
B01-032	SUPPORTS	cockpit.py:812 sets document.cookie e2e_persona inside _ACADEMY_JS (opens :804); the twin Set-Cookie is at :1496 and :327 names both, as claimed.
B01-033	SUPPORTS	platformUrls.js:1-32 carries "The Academy is a storefront in front of the Anthropos platform", FLOW A ("a new visitor registers") and FLOW B ("subscribes for an anonymous visitor") verbatim.
B01-034	SUPPORTS	schema.js:3 is `const SITE_URL = 'https://aiacademy.anthropos.work';` and :8 is the '@type': 'EducationalOrganization' block.
B01-035	SUPPORTS	The census resolved a bare CLAUDE.md:11 to rosetta's (a blank line), but the unit names the ant-academy repo's own CLAUDE.md, whose :11 reads "AI Academy is an internal learning portal for Anthropic employees (`@anthropos.work` domain)" — exactly the quoted phrase.
B01-036	SUPPORTS	main.go:467-471 is `bedrockClient, err := askengine.NewBedrockClient(...)` followed by a bare `return` in the error branch, i.e. no "disable" path.
B01-037	SUPPORTS	`func main()` at :229 is the only top-level func declaration between :229 and :467 (main.go has 3 top-level funcs in total), and the bedrock block sits at one tab of indentation directly in main's body.
B01-038	SUPPORTS	NewBedrockClient at bedrock.go:161 has exactly one non-nil error return — `config.LoadDefaultConfig` failing at :165-168; everything after is unconditional construction.
B01-039	SUPPORTS	main.go:1297-1338 carries exactly six mux.Handle registrations (Users, Organizations, Skiller, JobSimulation, CMS behind `if cmsRPCServer != nil`, LabSession), of which three are folded services — the bullet's "six total / three of eight".
B01-040	SUPPORTS	Census resolved a bare cmd/root.go to the cms repo, but the unit names storage@4ce8ece5:cmd/root.go:62-66, which is exactly `rpcMux := http.NewServeMux()` + `rpcMux.Handle(storagev1connect.NewStorageServiceHandler(rpcsrv.New(...)))` on storage's own mux.
B01-041	SUPPORTS	Same mis-resolution: the unit names roadrunner@87d8d443:cmd/root.go:87, which is `rpcMux.Handle(roadrunnerv1connect.NewRoadRunnerServiceHandler(` on roadrunner's own mux.
B01-042	SUPPORTS	docker-compose.yml:48 is `- AUTHORIZATION_ADDRESS=http://sentinel:8087` in backend's environment block.
B01-043	SUPPORTS	docker-compose.yml:57 is `- GOTENBERG_URL=http://gotenberg:3200`, the plain-HTTP edge claimed.
B01-044	SUPPORTS	docker-compose.yml:183 is `profiles: [core, backend, all]` inside the gotenberg service block (opened :170), so gotenberg is in the default core profile.
