B07-027	SUPPORTS	studio/services/ai.py:356 is the `'gpt-5.2'` pricing-table entry, which is the "pricing entry only" the unit asserts.
B07-028	SUPPORTS	jobsimulation.go:1081-1085 is a const block with exactly four SimulationVoiceEngine members (gptrealtime, elevenlabs, livekitgptrealtime, livekitchain) under the type at :1079.
B07-029	SUPPORTS	jobsimulation.go:1594-1597 is func voiceEngineFromDirectus with the nil branch returning SimulationVoiceEngineGptrealtime at :1595-1596 and its closing brace at :1597, exactly as pinned.
B07-030	PARTIAL	the AIModel const block runs :979-991 with members :980-990; the cited :983-990 starts three members in (Anthropic35SonnetAws :980, 37 :981, 4Sonnet :982 are outside it), so "the enum is :983-990" understates the enum it names.
B07-031	SUPPORTS	jobsimulation.go:1297 is `aiModel := simulation.Gpt5Point1` as the pre-nil-check default, and Gpt5Point1 routes to openai.GPT5_1 (simulator/ai/ai.go:80-81), so "gpt-5.1" is right.
B07-032	SUPPORTS	simulator/ai/ai.go:65-66 is the OpenAI arm's `default: aiModel = openai.GPT4Dot1`, i.e. an unrecognised model falls to gpt-4.1 as claimed.
B07-033	SUPPORTS	validator.go:43 declares the checkerEngines field; it is only written (:60-61) and passed through (:595 → criterion.go:90) while validateLLM constructs NewLLMBulkChecker directly at criterion.go:428, so "stored and never read" holds.
B07-034	SUPPORTS	skill.go:617-623 is convertLevelTo100 doing `100 * (*score) / levelsCount` — the plain division the unit describes.
B07-035	SUPPORTS	gate.sh:69 is verbatim `"$alignctl" dna coverage --dna "$base/$dna" --if-declared`; the rationale comment does run from :58 (though it ends at :67, with :68 being the echo, a 1-line over-reach in the secondary :58-68 pin).
B07-036	SUPPORTS	run.go:133-136 is the const block declaring ExitRegressed = 2 and ExitUnmeasurable = 3, with unmeasurable() starting at :139 as stated.
B07-037	SUPPORTS	snapshot.go:62 opens validSnapshotOperators with exactly six entries (:63-68) matching the six operators named, including snapshot-cross-surface-closure.
B07-038	SUPPORTS	graphql-wundergraph/terraform/main.tf:20 is `service_desired_count = 1` inside the live `module "graphql"` block at :10.
B07-039	DOES-NOT-SUPPORT	the file contradicts the claim: `module "jobsimulation"` is still declared at :31 with `service_desired_count = 0` at :40, so "no longer appears in the file at all" is false here, and the cited :15-22 is an atlas_migration data block that could not evidence an absence in any case.
B07-040	UNRESOLVABLE	unit pins @ app `b948604` but this tree is at ad9f3c49, where wiring.go:118 is mid-comment about S3 storage namespaces and the Judge0 direct call (JUDGE0_BASE_URL) is at :121-123.
B07-041	SUPPORTS	docker-compose.yml:84-92 is the comment stating that messenger/customerio-sync are folded in, deliberately have no variables here, and default OFF behind MESSENGER_ENABLED / CUSTOMERIO_SYNC_ENABLED.
B07-042	DOES-NOT-SUPPORT	same defect as B07-039: at this tree jobsimulation/terraform/main.tf:31 still declares `module "jobsimulation"` with `service_desired_count = 0` at :40, so the cited :15-22 does not show the claimed ECS-module deletion.
B07-043	SUPPORTS	cms/terraform/main.tf:39 is `service_desired_count          = 0`, exactly the "still declares it at 0" the row asserts.
B07-044	SUPPORTS	docker-compose.yml:48 is `- AUTHORIZATION_ADDRESS=http://sentinel:8087` in the backend block at platform 0c91421, as claimed.
