B04-030	UNRESOLVABLE	same b948604-pinned anchor: at app ad9f3c49 the in-app JobSimulationService handler is registered at :1314 (mux.Handle(jobsimulationv1connect.NewJobSimulationServiceHandler…)), not :1204.
B04-031	SUPPORTS	census resolved to the cms clone, but jobsimulation/internal/graph/queries.resolvers.go:70 is func JobSimulationResult, which reads persisted rows only (GetValidationAttemptResultBySession → validation_attempt_results, skills results, anticheat) with no engine/LLM recompute — delegated through simManager rather than inline Ent, but the persisted-read proposition holds.
B04-032	SUPPORTS	20260729133514.sql:58-62 is the "5. Drop the mirrors." comment plus DROP TABLE "local_jobsimulation_sessions"; :63 drops local_skill_path_sessions as the unit says.
B04-033	SUPPORTS	docker-compose.yml:48 is AUTHORIZATION_ADDRESS=http://sentinel:8087 on backend's environment block at platform 0c91421.
B04-034	SUPPORTS	docker-compose.yml:57 is GOTENBERG_URL=http://gotenberg:3200 on backend's environment block.
B04-035	SUPPORTS	:183 is profiles: [core, backend, all] inside the gotenberg service (declared :170), so gotenberg is in the default core profile.
B04-036	SUPPORTS	gotenberg.go:31 builds the POST to gotenbergURL+"/forms/libreoffice/convert" — the consuming call site for GOTENBERG_URL.
B04-037	SUPPORTS	docker-compose.yml:59 is JUDGE0_BASE_URL=http://52.48.139.23:2358 on backend's environment block.
B04-038	UNRESOLVABLE	pinned to app/main.go:980-982 @ b948604; at this tree's ad9f3c49 those lines build courseBuilderDeps and the DIRECTUS_BASE_ADDR log.Fatalf is at :1092 (read at :1090).
B04-039	SUPPORTS	at app ad9f3c49 (= clone pin) :1594 is func voiceEngineFromDirectus and :1595-1596 is the nil branch returning SimulationVoiceEngineGptrealtime, at the app/internal/cms/directus/… path the unit corrected to.
B04-040	UNRESOLVABLE	the :216 anchor is pinned to app 7177374; this tree is ad9f3c49, where :216 is dsn-parsing code and func main() is at :229 — the offset the unit itself records as current.
B04-041	SUPPORTS	at ad9f3c49, :721 is jobsimwiring.Wire(...) and :723 is log.Fatalf("jobsim-in-app: engine wiring failed …") — both anchors exact.
B04-042	UNRESOLVABLE	the unit measures docker-compose.yml:91/:90/:88-89 at platform 0dab54d; this tree is 0c91421, where the same construct sits at :100 (bind) under volumes: at :99 with the quoted comment at :97-98 — the construct survives, the cited offsets do not resolve here.
B04-043	SUPPORTS	app/internal/jobsimulation/ai/ai.go:90 is return nil, fmt.Errorf("can't load AWS config: %w", err) immediately after config.LoadDefaultConfig.
B04-044	SUPPORTS	wiring.go:147-148 is the bare if err != nil { return nil, err } on the jsai.NewAIManager call at :142, inside func Wire (:77) — returned unwrapped exactly as claimed.
